	id_midia	name	period	title	description	id	value	extract_date	period_extraction	year	day	id_tb_midias
1	17868068480908352	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	17868068480908352/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1786806848090835220240525taps_backlifetime
2	17868068480908352	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	17868068480908352/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1786806848090835220240525exitslifetime
3	17868068480908352	replies	lifetime	Respostas	Número total de respostas ao story	17868068480908352/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1786806848090835220240525replieslifetime
4	17868068480908352	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17868068480908352/insights/engagement/lifetime	166.0	2024-05-25	05	2024	25	1786806848090835220240525engagementlifetime
5	17868068480908352	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17868068480908352/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1786806848090835220240525video_viewslifetime
6	17868068480908352	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17868068480908352/insights/impressions/lifetime	414.0	2024-05-25	05	2024	25	1786806848090835220240525impressionslifetime
7	17868068480908352	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	17868068480908352/insights/reach/lifetime	371.0	2024-05-25	05	2024	25	1786806848090835220240525reachlifetime
8	17868068480908352	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17868068480908352/insights/saved/lifetime	1.0	2024-05-25	05	2024	25	1786806848090835220240525savedlifetime
0	18253789948088468	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este reel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do seu reel pelas mesmas contas. Esta métrica é estimada.	18253789948088468/insights/reach/lifetime	172.0	2024-05-25	05	2024	25	1825378994808846820240525reachlifetime
1	18253789948088468	saved	lifetime	Salvo	O número de vezes que seu reel foi salvo.	18253789948088468/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1825378994808846820240525savedlifetime
0	18004555213694855	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18004555213694855/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1800455521369485520240525taps_forwardlifetime
1	18004555213694855	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18004555213694855/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1800455521369485520240525taps_backlifetime
2	18004555213694855	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18004555213694855/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1800455521369485520240525exitslifetime
3	18004555213694855	replies	lifetime	Respostas	Número total de respostas ao story	18004555213694855/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1800455521369485520240525replieslifetime
4	18004555213694855	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18004555213694855/insights/engagement/lifetime	159.0	2024-05-25	05	2024	25	1800455521369485520240525engagementlifetime
5	18004555213694855	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18004555213694855/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1800455521369485520240525video_viewslifetime
6	18004555213694855	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18004555213694855/insights/impressions/lifetime	201.0	2024-05-25	05	2024	25	1800455521369485520240525impressionslifetime
7	18004555213694855	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	18004555213694855/insights/reach/lifetime	184.0	2024-05-25	05	2024	25	1800455521369485520240525reachlifetime
8	18004555213694855	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18004555213694855/insights/saved/lifetime	1.0	2024-05-25	05	2024	25	1800455521369485520240525savedlifetime
0	17959106837367775	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	17959106837367775/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1795910683736777520240525taps_forwardlifetime
1	17959106837367775	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	17959106837367775/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1795910683736777520240525taps_backlifetime
2	17959106837367775	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	17959106837367775/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1795910683736777520240525exitslifetime
3	17959106837367775	replies	lifetime	Respostas	Número total de respostas ao story	17959106837367775/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1795910683736777520240525replieslifetime
4	17959106837367775	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17959106837367775/insights/engagement/lifetime	379.0	2024-05-25	05	2024	25	1795910683736777520240525engagementlifetime
5	17959106837367775	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17959106837367775/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1795910683736777520240525video_viewslifetime
6	17959106837367775	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17959106837367775/insights/impressions/lifetime	205.0	2024-05-25	05	2024	25	1795910683736777520240525impressionslifetime
7	17959106837367775	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	17959106837367775/insights/reach/lifetime	183.0	2024-05-25	05	2024	25	1795910683736777520240525reachlifetime
8	17959106837367775	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17959106837367775/insights/saved/lifetime	2.0	2024-05-25	05	2024	25	1795910683736777520240525savedlifetime
0	17931493511666511	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este reel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do seu reel pelas mesmas contas. Esta métrica é estimada.	17931493511666511/insights/reach/lifetime	317.0	2024-05-25	05	2024	25	1793149351166651120240525reachlifetime
1	17931493511666511	saved	lifetime	Salvo	O número de vezes que seu reel foi salvo.	17931493511666511/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1793149351166651120240525savedlifetime
0	17905789424688961	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este reel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do seu reel pelas mesmas contas. Esta métrica é estimada.	17905789424688961/insights/reach/lifetime	227.0	2024-05-25	05	2024	25	1790578942468896120240525reachlifetime
1	17905789424688961	saved	lifetime	Salvo	O número de vezes que seu reel foi salvo.	17905789424688961/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1790578942468896120240525savedlifetime
0	18071375392367766	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18071375392367766/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1807137539236776620240525taps_forwardlifetime
1	18071375392367766	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18071375392367766/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1807137539236776620240525taps_backlifetime
2	18071375392367766	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18071375392367766/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1807137539236776620240525exitslifetime
3	18071375392367766	replies	lifetime	Respostas	Número total de respostas ao story	18071375392367766/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1807137539236776620240525replieslifetime
4	18071375392367766	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18071375392367766/insights/engagement/lifetime	171.0	2024-05-25	05	2024	25	1807137539236776620240525engagementlifetime
5	18071375392367766	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18071375392367766/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1807137539236776620240525video_viewslifetime
6	18071375392367766	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18071375392367766/insights/impressions/lifetime	157.0	2024-05-25	05	2024	25	1807137539236776620240525impressionslifetime
7	18071375392367766	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	18071375392367766/insights/reach/lifetime	142.0	2024-05-25	05	2024	25	1807137539236776620240525reachlifetime
8	18071375392367766	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18071375392367766/insights/saved/lifetime	1.0	2024-05-25	05	2024	25	1807137539236776620240525savedlifetime
0	17981861483060238	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	17981861483060238/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1798186148306023820240525taps_forwardlifetime
1	17981861483060238	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	17981861483060238/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1798186148306023820240525taps_backlifetime
2	17981861483060238	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	17981861483060238/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1798186148306023820240525exitslifetime
3	17981861483060238	replies	lifetime	Respostas	Número total de respostas ao story	17981861483060238/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1798186148306023820240525replieslifetime
4	17981861483060238	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17981861483060238/insights/engagement/lifetime	7.0	2024-05-25	05	2024	25	1798186148306023820240525engagementlifetime
5	17981861483060238	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17981861483060238/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1798186148306023820240525video_viewslifetime
6	17981861483060238	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17981861483060238/insights/impressions/lifetime	161.0	2024-05-25	05	2024	25	1798186148306023820240525impressionslifetime
7	17981861483060238	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	17981861483060238/insights/reach/lifetime	142.0	2024-05-25	05	2024	25	1798186148306023820240525reachlifetime
8	17981861483060238	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17981861483060238/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1798186148306023820240525savedlifetime
0	18056375083389968	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18056375083389968/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1805637508338996820240525taps_forwardlifetime
1	18056375083389968	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18056375083389968/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1805637508338996820240525taps_backlifetime
2	18056375083389968	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18056375083389968/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1805637508338996820240525exitslifetime
3	18056375083389968	replies	lifetime	Respostas	Número total de respostas ao story	18056375083389968/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1805637508338996820240525replieslifetime
4	18056375083389968	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18056375083389968/insights/engagement/lifetime	11.0	2024-05-25	05	2024	25	1805637508338996820240525engagementlifetime
5	18056375083389968	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18056375083389968/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1805637508338996820240525video_viewslifetime
6	18056375083389968	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18056375083389968/insights/impressions/lifetime	103.0	2024-05-25	05	2024	25	1805637508338996820240525impressionslifetime
7	18056375083389968	reach	lifetime	Contas alcançadas	O número de contas únicas que viram esta publicação pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações da sua publicação pelas mesmas contas. Essa métrica é estimada.	18056375083389968/insights/reach/lifetime	98.0	2024-05-25	05	2024	25	1805637508338996820240525reachlifetime
8	18056375083389968	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18056375083389968/insights/saved/lifetime	1.0	2024-05-25	05	2024	25	1805637508338996820240525savedlifetime
0	17962949372126268	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	17962949372126268/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1796294937212626820240525taps_forwardlifetime
1	17962949372126268	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	17962949372126268/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1796294937212626820240525taps_backlifetime
2	17962949372126268	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	17962949372126268/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1796294937212626820240525exitslifetime
3	17962949372126268	replies	lifetime	Respostas	Número total de respostas ao story	17962949372126268/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1796294937212626820240525replieslifetime
4	17962949372126268	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17962949372126268/insights/engagement/lifetime	142.0	2024-05-25	05	2024	25	1796294937212626820240525engagementlifetime
5	17962949372126268	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17962949372126268/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1796294937212626820240525video_viewslifetime
6	17962949372126268	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17962949372126268/insights/impressions/lifetime	161.0	2024-05-25	05	2024	25	1796294937212626820240525impressionslifetime
7	17962949372126268	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	17962949372126268/insights/reach/lifetime	144.0	2024-05-25	05	2024	25	1796294937212626820240525reachlifetime
8	17962949372126268	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17962949372126268/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1796294937212626820240525savedlifetime
0	17859108473899553	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	17859108473899553/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1785910847389955320240525taps_forwardlifetime
1	17859108473899553	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	17859108473899553/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1785910847389955320240525taps_backlifetime
2	17859108473899553	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	17859108473899553/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1785910847389955320240525exitslifetime
3	17859108473899553	replies	lifetime	Respostas	Número total de respostas ao story	17859108473899553/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1785910847389955320240525replieslifetime
4	17859108473899553	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17859108473899553/insights/engagement/lifetime	9.0	2024-05-25	05	2024	25	1785910847389955320240525engagementlifetime
5	17859108473899553	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17859108473899553/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1785910847389955320240525video_viewslifetime
6	17859108473899553	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17859108473899553/insights/impressions/lifetime	168.0	2024-05-25	05	2024	25	1785910847389955320240525impressionslifetime
7	17859108473899553	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	17859108473899553/insights/reach/lifetime	151.0	2024-05-25	05	2024	25	1785910847389955320240525reachlifetime
8	17859108473899553	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17859108473899553/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1785910847389955320240525savedlifetime
